0,0,0,4.75,907835,87510,0,,,,,,1,000,2,Ontario,201812,2016,,MFG./PROC.,61,,,,1-Bodily Injury,,,,,"500,001 - 600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,376000,0,921373,,,,,,1,000,2,Ontario,201812,2017,,MFG./PROC.,10,,,,2-Property Damage,,,,,"1,000,001 - 2,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,7,3800000,30852,3850000,,,,,,1,000,2,Ontario,201812,2014,,TRANSPORT,10,,,,1-Bodily Injury,,,,,"900,001 - 1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,273594,6616600,308095,,,,,,1,000,2,Ontario,201812,2014,,HEALTH SERV.,10,,,,1-Bodily Injury,,,,,"200,001 - 300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,627201,115887,642029,,,,,,1,000,2,Ontario,201812,2016,,TRANSPORT,10,,,,1-Bodily Injury,,,,,"600,001 - 700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,6,452300,0,249728,,,,,,1,000,2,Ontario,201812,2014,,FARMING,10,,,,2-Property Damage,,,,,"200,001 - 300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,941580,598,541792,,,,,,1,000,2,Ontario,201812,2017,,HOSPITALITY,10,,,,1-Bodily Injury,,,,,"700,001 - 800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,338401,73196,450000,,,,,,1,000,2,Ontario,201812,2018,,B And P SERVICES,61,,,,2-Property Damage,,,,,"800,001 - 900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,3,536551,55,56249,,,,,,1,000,2,Ontario,201812,2015,,WHOLESALE,70,,,,4-Financial Loss,,,,,"2,000,001 - 3,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,13,745000,186571,2868424,,,,,,1,000,2,Ontario,201812,2015,,WHOLESALE,70,,,,1-Bodily Injury,,,,,"900,001 - 1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,2190564,4818,4618595,,,,,,1,000,2,Ontario,201812,2017,,FARMING,62,,,,4-Financial Loss,,,,,"600,001 - 700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,3282495,103906,922547,,,,,,1,000,2,Ontario,201812,2018,,RETAIL,41,,,,4-Financial Loss,,,,,"600,001 - 700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,378640,121043,1018010,,,,,,1,000,2,Ontario,201812,2014,,HEALTH SERV.,10,,,,1-Bodily Injury,,,,,"600,001 - 700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,2,1321845,0,955001,,,,,,1,000,2,Ontario,201812,2014,,B And P SERVICES,10,,,,4-Financial Loss,,,,,"1,000,001 - 2,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,3,230007,0,226000,,,,,,1,000,2,Ontario,201812,2014,,FARMING,10,,,,2-Property Damage,,,,,"500,001 - 600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,650476,698121,838106,,,,,,1,000,2,Ontario,201812,2015,,REALTY,10,,,,4-Financial Loss,,,,,"1,000,001 - 2,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,2,13657709,77857,7663745,,,,,,1,000,2,Ontario,201812,2017,,REALTY,61,,,,1-Bodily Injury,,,,,"200,001 - 300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,1000000,40000,3707533,,,,,,1,000,2,Ontario,201812,2016,,GOVERNMENT,10,,,,1-Bodily Injury,,,,,"400,001 - 500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,2,1057389,159030,272189,,,,,,1,000,2,Ontario,201812,2017,,B And P SERVICES,70,,,,2-Property Damage,,,,,"900,001 - 1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,600560,9652,756037,,,,,,1,000,2,Ontario,201812,2015,,B And P SERVICES,10,,,,4-Financial Loss,,,,,"10,000,001 - 99,999,999,999",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,2751860,25416,1589196,,,,,,1,000,2,Ontario,201812,2016,,GOVERNMENT,20,,,,1-Bodily Injury,,,,,"200,001 - 300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,6119873,50000,115741,,,,,,1,000,2,Ontario,201812,2014,,MFG./PROC.,10,,,,1-Bodily Injury,,,,,"400,001 - 500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,499999,1420046,941955,,,,,,1,000,2,Ontario,201812,2016,,B And P SERVICES,43,,,,2-Property Damage,,,,,"200,001 - 300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,397118,129530,514951,,,,,,1,000,2,Ontario,201812,2017,,HEALTH SERV.,10,,,,2-Property Damage,,,,,"300,001 - 400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,663256,88835,2385947,,,,,,1,000,2,Ontario,201812,2016,,C. E. and I.,10,,,,1-Bodily Injury,,,,,"200,001 - 300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,2,993168,0,1274994,,,,,,1,000,2,Ontario,201812,2018,,MFG./PROC.,10,,,,1-Bodily Injury,,,,,"800,001 - 900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,227872,175073,0,,,,,,1,000,2,Ontario,201812,2016,,HEALTH SERV.,10,,,,2-Property Damage,,,,,"200,001 - 300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,2,5000000,94558,922884,,,,,,1,000,2,Ontario,201812,2016,,GOVERNMENT,10,,,,2-Property Damage,,,,,"3,000,001 - 4,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,6,420000,0,218966,,,,,,1,000,2,Ontario,201812,2017,,HOSPITALITY,20,,,,1-Bodily Injury,,,,,"400,001 - 500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,2,741216,110010,1961067,,,,,,1,000,2,Ontario,201812,2017,,REALTY,10,,,,1-Bodily Injury,,,,,"800,001 - 900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,366858,189427,4563486,,,,,,1,000,2,Ontario,201812,2018,,MFG./PROC.,10,,,,1-Bodily Injury,,,,,"600,001 - 700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,3,821654,17151,338609,,,,,,1,000,2,Ontario,201812,2018,,HEALTH SERV.,70,,,,4-Financial Loss,,,,,"400,001 - 500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,7,1341532,100188,2417041,,,,,,1,000,2,Ontario,201812,2015,,MFG./PROC.,10,,,,1-Bodily Injury,,,,,"400,001 - 500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,3,1660000,0,982123,,,,,,1,000,2,Ontario,201812,2014,,TRANSPORT,10,,,,2-Property Damage,,,,,"200,001 - 300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,652481,12116,3927889,,,,,,1,000,2,Ontario,201812,2016,,C. E. and I.,20,,,,1-Bodily Injury,,,,,"1,000,001 - 2,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,615000,0,611470,,,,,,1,000,2,Ontario,201812,2017,,C. E. and I.,10,,,,1-Bodily Injury,,,,,"10,000,001 - 99,999,999,999",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,3,693505,173092,1614063,,,,,,1,000,2,Ontario,201812,2017,,RECREATION,10,,,,1-Bodily Injury,,,,,"200,001 - 300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,89341,0,3060000,,,,,,1,000,2,Ontario,201812,2015,,WHOLESALE,20,,,,1-Bodily Injury,,,,,"400,001 - 500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,3250000,24470,780585,,,,,,1,000,2,Ontario,201812,2017,,GOVERNMENT,10,,,,4-Financial Loss,,,,,"200,001 - 300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,690635,934336,3888381,,,,,,1,000,2,Ontario,201812,2018,,REALTY,10,,,,2-Property Damage,,,,,"700,001 - 800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,2,285000,12545,1123533,,,,,,1,000,2,Ontario,201812,2016,,MFG./PROC.,10,,,,4-Financial Loss,,,,,"3,000,001 - 4,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,239560,26956,2034998,,,,,,1,000,2,Ontario,201812,2014,,RECREATION,20,,,,1-Bodily Injury,,,,,"500,001 - 600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,1969829,177971,609453,,,,,,1,000,2,Ontario,201812,2016,,MFG./PROC.,42,,,,1-Bodily Injury,,,,,"500,001 - 600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,2,295776,31173,583156,,,,,,1,000,2,Ontario,201812,2014,,REALTY,61,,,,2-Property Damage,,,,,"300,001 - 400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,1287417,110000,665837,,,,,,1,000,2,Ontario,201812,2016,,WHOLESALE,61,,,,1-Bodily Injury,,,,,"1,000,001 - 2,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,706061,32775,366031,,,,,,1,000,2,Ontario,201812,2015,,C. E. and I.,61,,,,1-Bodily Injury,,,,,"800,001 - 900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,2,989069,90000,1421032,,,,,,1,000,2,Ontario,201812,2018,,B And P SERVICES,20,,,,1-Bodily Injury,,,,,"200,001 - 300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,2,1424398,48746,649999,,,,,,1,000,2,Ontario,201812,2015,,GOVERNMENT,10,,,,1-Bodily Injury,,,,,"500,001 - 600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,5000000,543998,2108410,,,,,,1,000,2,Ontario,201812,2014,,WHOLESALE,10,,,,1-Bodily Injury,,,,,"200,001 - 300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,2471544,101556,938520,,,,,,1,000,2,Ontario,201812,2014,,B And P SERVICES,10,,,,2-Property Damage,,,,,"300,001 - 400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,2,315393,0,285000,,,,,,1,000,2,Ontario,201812,2017,,FARMING,10,,,,2-Property Damage,,,,,"200,001 - 300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,987744,2621,490715,,,,,,1,000,2,Ontario,201812,2018,,WHOLESALE,10,,,,1-Bodily Injury,,,,,"200,001 - 300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,1273814,448356,1373378,,,,,,1,000,2,Ontario,201812,2016,,C. E. and I.,61,,,,1-Bodily Injury,,,,,"400,001 - 500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,2,258846,252335,508000,,,,,,1,000,2,Ontario,201812,2016,,C. E. and I.,20,,,,1-Bodily Injury,,,,,"400,001 - 500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,6.599,606123,2473292,526006,,,,,,1,000,2,Ontario,201812,2015,,REALTY,10,,,,9-Other,,,,,"400,001 - 500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,1863313,10000,4097074,,,,,,1,000,2,Ontario,201812,2015,,REALTY,10,,,,1-Bodily Injury,,,,,"700,001 - 800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,590041,5947,1073264,,,,,,1,000,2,Ontario,201812,2016,,WHOLESALE,10,,,,2-Property Damage,,,,,"600,001 - 700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,4675597,20002,520116,,,,,,1,000,2,Ontario,201812,2018,,MFG./PROC.,10,,,,2-Property Damage,,,,,"5,000,001 - 10,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,7,1574502,136412,373544,,,,,,1,000,2,Ontario,201812,2014,,C. E. and I.,10,,,,1-Bodily Injury,,,,,"300,001 - 400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,2,813081,0,211811,,,,,,1,000,2,Ontario,201812,2015,,WHOLESALE,80,,,,1-Bodily Injury,,,,,"400,001 - 500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,1210667,769395,299799,,,,,,1,000,2,Ontario,201812,2014,,B And P SERVICES,10,,,,2-Property Damage,,,,,"1,000,001 - 2,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,7309600,43394,0,,,,,,1,000,2,Ontario,201812,2016,,C. E. and I.,10,,,,2-Property Damage,,,,,"3,000,001 - 4,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,20247710,65174,809044,,,,,,1,000,2,Ontario,201812,2014,,FARMING,20,,,,2-Property Damage,,,,,"200,001 - 300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,2,608401,361054,445234,,,,,,1,000,2,Ontario,201812,2018,,C. E. and I.,61,,,,1-Bodily Injury,,,,,"500,001 - 600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,260000,6556,3194090,,,,,,1,000,2,Ontario,201812,2015,,MFG./PROC.,61,,,,2-Property Damage,,,,,"500,001 - 600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,2239135,9073,453354,,,,,,1,000,2,Ontario,201812,2017,,B And P SERVICES,10,,,,1-Bodily Injury,,,,,"300,001 - 400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1.8,3320759,76902,1432842,,,,,,1,000,2,Ontario,201812,2015,,WHOLESALE,10,,,,4-Financial Loss,,,,,"200,001 - 300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,1190674,12382,630000,,,,,,1,000,2,Ontario,201812,2015,,B And P SERVICES,10,,,,2-Property Damage,,,,,"400,001 - 500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,476433,49135,5080631,,,,,,1,000,2,Ontario,201812,2016,,C. E. and I.,10,,,,4-Financial Loss,,,,,"600,001 - 700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,1682576,4596,5808686,,,,,,1,000,2,Ontario,201812,2017,,B And P SERVICES,10,,,,3-Personal Injury,,,,,"800,001 - 900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,2,575849,1961584,2476049,,,,,,1,000,2,Ontario,201812,2015,,HEALTH SERV.,10,,,,1-Bodily Injury,,,,,"700,001 - 800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,3252403,11470,745000,,,,,,1,000,2,Ontario,201812,2015,,REALTY,10,,,,4-Financial Loss,,,,,"600,001 - 700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,10,3604825,0,451045,,,,,,1,000,2,Ontario,201812,2014,,B And P SERVICES,10,,,,1-Bodily Injury,,,,,"400,001 - 500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,1670549,1884,563174,,,,,,1,000,2,Ontario,201812,2016,,HOSPITALITY,50,,,,1-Bodily Injury,,,,,"400,001 - 500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,12,3500000,80267,1046554,,,,,,1,000,2,Ontario,201812,2014,,GOVERNMENT,40,,,,4-Financial Loss,,,,,"200,001 - 300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,1000000,24237,946900,,,,,,1,000,2,Ontario,201812,2017,,RECREATION,41,,,,1-Bodily Injury,,,,,"200,001 - 300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,2,6436409,50000,677500,,,,,,1,000,2,Ontario,201812,2015,,B And P SERVICES,61,,,,2-Property Damage,,,,,"400,001 - 500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,2,350000,577110,544859,,,,,,1,000,2,Ontario,201812,2015,,REALTY,61,,,,1-Bodily Injury,,,,,"1,000,001 - 2,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,468925,89390,4838183,,,,,,1,000,2,Ontario,201812,2017,,REALTY,10,,,,2-Property Damage,,,,,"200,001 - 300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,510000,20997,837264,,,,,,1,000,2,Ontario,201812,2014,,B And P SERVICES,80,,,,1-Bodily Injury,,,,,"300,001 - 400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,2000000,14971,700000,,,,,,1,000,2,Ontario,201812,2016,,UTILITIES,61,,,,1-Bodily Injury,,,,,"400,001 - 500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,10,1851499,129748,1200000,,,,,,1,000,2,Ontario,201812,2016,,RETAIL,10,,,,1-Bodily Injury,,,,,"3,000,001 - 4,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2077985,0,573901,,,,,,1,000,2,Ontario,201812,2014,,HEALTH SERV.,10,,,,2-Property Damage,,,,,"4,000,001 - 5,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,18.199,750000,21978,2380701,,,,,,1,000,2,Ontario,201812,2016,,MFG./PROC.,61,,,,2-Property Damage,,,,,"300,001 - 400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
