0,0,0,0,348319,25001,8000000,,,,,,1,000,2,Ontario,201812,2016,,,,5192,,,,,,,,"300,001 - 400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,3159244,0,1144475,,,,,,1,000,2,Ontario,201812,2017,,,,5990,,,,,,,,"400,001 - 500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,0,60000,2034998,,,,,,1,000,2,Ontario,201812,2016,,,,6501,,,,,,,,"1,000,001 - 2,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,2,2548770,17512,0,,,,,,1,000,2,Ontario,201812,2014,,,,6240,,,,,,,,"400,001 - 500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,653906,57945,257967,,,,,,1,000,2,Ontario,201812,2016,,,,0130,,,,,,,,"2,000,001 - 3,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,1414485,13550,508272,,,,,,1,000,2,Ontario,201812,2017,,,,1711,,,,,,,,"5,000,001 - 10,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,3746984,0,300756,,,,,,1,000,2,Ontario,201812,2016,,,,8916,,,,,,,,"1,000,001 - 2,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,0,50001,3150780,,,,,,1,000,2,Ontario,201812,2014,,,,8072,,,,,,,,"2,000,001 - 3,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,440850,8100,1006840,,,,,,1,000,2,Ontario,201812,2016,,,,7937,,,,,,,,"300,001 - 400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,164856,1,1051139,,,,,,1,000,2,Ontario,201812,2014,,,,5190,,,,,,,,"5,000,001 - 10,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,846647,483095,787730,,,,,,1,000,2,Ontario,201812,2017,,,,1525,,,,,,,,"1,000,001 - 2,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,911102,880,816503,,,,,,1,000,2,Ontario,201812,2016,,,,6140,,,,,,,,"300,001 - 400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,752602,29427,244773,,,,,,1,000,2,Ontario,201812,2015,,,,5190,,,,,,,,"2,000,001 - 3,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,1563701,9073,345000,,,,,,1,000,2,Ontario,201812,2016,,,,6580,,,,,,,,"300,001 - 400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,1000000,69980,854623,,,,,,1,000,2,Ontario,201812,2016,,,,6120,,,,,,,,"200,001 - 300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,341447,0,235469,,,,,,1,000,2,Ontario,201812,2016,,,,8303,,,,,,,,"300,001 - 400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,0,2839,1000000,,,,,,1,000,2,Ontario,201812,2014,,,,8062,,,,,,,,"300,001 - 400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,404237,0,892598,,,,,,1,000,2,Ontario,201812,2014,,,,6412,,,,,,,,"300,001 - 400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,2,235000,102596,800822,,,,,,1,000,2,Ontario,201812,2015,,,,8111,,,,,,,,"1,000,001 - 2,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,700000,0,518467,,,,,,1,000,2,Ontario,201812,2016,,,,1715,,,,,,,,"700,001 - 800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,2,758780,4596,629441,,,,,,1,000,2,Ontario,201812,2015,,,,8916,,,,,,,,"200,001 - 300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,2,715000,6409,742621,,,,,,1,000,2,Ontario,201812,2014,,,,3570,,,,,,,,"200,001 - 300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,2,0,129743,3801261,,,,,,1,000,2,Ontario,201812,2017,,,,7408,,,,,,,,"4,000,001 - 5,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,2,702054,25000,524093,,,,,,1,000,2,Ontario,201812,2017,,,,7408,,,,,,,,"300,001 - 400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,2,564813,23510,785532,,,,,,1,000,2,Ontario,201812,2017,,,,5093,,,,,,,,"300,001 - 400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,220705,0,284218,,,,,,1,000,2,Ontario,201812,2017,,,,1715,,,,,,,,"400,001 - 500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,403021,6422,318172,,,,,,1,000,2,Ontario,201812,2015,,,,1765,,,,,,,,"300,001 - 400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,2,300000,7036,1560934,,,,,,1,000,2,Ontario,201812,2015,,,,1102,,,,,,,,"500,001 - 600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,457000,35000,378976,,,,,,1,000,2,Ontario,201812,2016,,,,7408,,,,,,,,"200,001 - 300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,4,288500,80400,1653743,,,,,,1,000,2,Ontario,201812,2015,,,,1775,,,,,,,,"700,001 - 800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,3,455001,12491,472499,,,,,,1,000,2,Ontario,201812,2016,,,,8915,,,,,,,,"10,000,001 - 99,999,999,999",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,6873127,38547,1360980,,,,,,1,000,2,Ontario,201812,2016,,,,5531,,,,,,,,"300,001 - 400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,0,0,0,,,,,,1,000,2,Ontario,201812,2014,,,,8111,,,,,,,,"200,001 - 300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,893765,777532,333400,,,,,,1,000,2,Ontario,201812,2015,,,,1811,,,,,,,,"200,001 - 300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,0,85001,0,,,,,,1,000,2,Ontario,201812,2018,,,,1752,,,,,,,,"400,001 - 500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,2,945863,0,10096631,,,,,,1,000,2,Ontario,201812,2014,,,,1631,,,,,,,,"300,001 - 400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,664234,0,0,,,,,,1,000,2,Ontario,201812,2016,,,,8080,,,,,,,,"300,001 - 400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,907499,,,,,,1,000,2,Ontario,201812,2017,,,,6414,,,,,,,,"300,001 - 400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,0,13360,5125003,,,,,,1,000,2,Ontario,201812,2018,,,,5190,,,,,,,,"500,001 - 600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,0,44643,385854,,,,,,1,000,2,Ontario,201812,2016,,,,2840,,,,,,,,"800,001 - 900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,245000,65402,339980,,,,,,1,000,2,Ontario,201812,2018,,,,1512,,,,,,,,"500,001 - 600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,216904,0,3373528,,,,,,1,000,2,Ontario,201812,2014,,,,5291,,,,,,,,"1,000,001 - 2,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,660000,35000,363760,,,,,,1,000,2,Ontario,201812,2018,,,,3570,,,,,,,,"300,001 - 400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,360000,0,1004149,,,,,,1,000,2,Ontario,201812,2018,,,,1391,,,,,,,,"2,000,001 - 3,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,3000000,32218,450001,,,,,,1,000,2,Ontario,201812,2015,,,,6210,,,,,,,,"1,000,001 - 2,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,658193,10165,693690,,,,,,1,000,2,Ontario,201812,2014,,,,2875,,,,,,,,"500,001 - 600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,486143,10000,1020271,,,,,,1,000,2,Ontario,201812,2014,,,,4117,,,,,,,,"300,001 - 400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,1044800,98890,0,,,,,,1,000,2,Ontario,201812,2015,,,,7923,,,,,,,,"200,001 - 300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,335320,60500,1322590,,,,,,1,000,2,Ontario,201812,2017,,,,0735,,,,,,,,"300,001 - 400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,4,4294868,0,3015739,,,,,,1,000,2,Ontario,201812,2016,,,,3073,,,,,,,,"200,001 - 300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,260000,19511,504494,,,,,,1,000,2,Ontario,201812,2016,,,,8671,,,,,,,,"300,001 - 400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,2,225000,0,650060,,,,,,1,000,2,Ontario,201812,2017,,,,8950,,,,,,,,"1,000,001 - 2,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,4687071,0,1308330,,,,,,1,000,2,Ontario,201812,2018,,,,5714,,,,,,,,"200,001 - 300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,2,1250000,0,744073,,,,,,1,000,2,Ontario,201812,2018,,,,8916,,,,,,,,"1,000,001 - 2,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,4649037,115787,1206109,,,,,,1,000,2,Ontario,201812,2016,,,,8072,,,,,,,,"300,001 - 400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,1033422,28854,4039273,,,,,,1,000,2,Ontario,201812,2016,,,,5222,,,,,,,,"300,001 - 400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,204000,,,,,,1,000,2,Ontario,201812,2015,,,,8111,,,,,,,,"400,001 - 500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,2,449910,33128,400000,,,,,,1,000,2,Ontario,201812,2015,,,,5258,,,,,,,,"200,001 - 300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,4675597,250001,0,,,,,,1,000,2,Ontario,201812,2015,,,,5982,,,,,,,,"5,000,001 - 10,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,2,345362,380113,2000000,,,,,,1,000,2,Ontario,201812,2016,,,,5060,,,,,,,,"400,001 - 500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,494553,26280,0,,,,,,1,000,2,Ontario,201812,2014,,,,8061,,,,,,,,"400,001 - 500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,275000,33553,0,,,,,,1,000,2,Ontario,201812,2015,,,,0160,,,,,,,,"4,000,001 - 5,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,1500000,22803,0,,,,,,1,000,2,Ontario,201812,2015,,,,6240,,,,,,,,"200,001 - 300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,1028648,39560,1013591,,,,,,1,000,2,Ontario,201812,2014,,,,3791,,,,,,,,"300,001 - 400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,567148,0,327988,,,,,,1,000,2,Ontario,201812,2017,,,,6140,,,,,,,,"500,001 - 600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,275000,0,853002,,,,,,1,000,2,Ontario,201812,2014,,,,1631,,,,,,,,"600,001 - 700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,2,285000,0,0,,,,,,1,000,2,Ontario,201812,2017,,,,0735,,,,,,,,"200,001 - 300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,1298685,87058,1540908,,,,,,1,000,2,Ontario,201812,2016,,,,1751,,,,,,,,"300,001 - 400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,984579,40494,3225000,,,,,,1,000,2,Ontario,201812,2017,,,,5190,,,,,,,,"200,001 - 300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,327046,0,0,,,,,,1,000,2,Ontario,201812,2017,,,,5291,,,,,,,,"1,000,001 - 2,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,694670,2754755,0,,,,,,1,000,2,Ontario,201812,2017,,,,1811,,,,,,,,"200,001 - 300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,0,0,99815,,,,,,1,000,2,Ontario,201812,2018,,,,8916,,,,,,,,"200,001 - 300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,2,1345190,50014,1749985,,,,,,1,000,2,Ontario,201812,2016,,,,5301,,,,,,,,"300,001 - 400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,5,0,124051,343414,,,,,,1,000,2,Ontario,201812,2015,,,,8915,,,,,,,,"3,000,001 - 4,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,666020,1719,258101,,,,,,1,000,2,Ontario,201812,2014,,,,8916,,,,,,,,"1,000,001 - 2,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,425321,3273,535000,,,,,,1,000,2,Ontario,201812,2015,,,,8620,,,,,,,,"400,001 - 500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,2,883255,2046,380000,,,,,,1,000,2,Ontario,201812,2018,,,,1782,,,,,,,,"700,001 - 800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,586901,23143,290195,,,,,,1,000,2,Ontario,201812,2015,,,,6411,,,,,,,,"1,000,001 - 2,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,201000,0,450000,,,,,,1,000,2,Ontario,201812,2014,,,,8072,,,,,,,,"200,001 - 300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,0,0,652885,,,,,,1,000,2,Ontario,201812,2018,,,,5812,,,,,,,,"200,001 - 300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,326000,0,719702,,,,,,1,000,2,Ontario,201812,2014,,,,8025,,,,,,,,"300,001 - 400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,0,77461,606202,,,,,,1,000,2,Ontario,201812,2018,,,,8080,,,,,,,,"5,000,001 - 10,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,72594,0,206890,,,,,,1,000,2,Ontario,201812,2015,,,,1715,,,,,,,,"200,001 - 300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,0,999986,920675,,,,,,1,000,2,Ontario,201812,2016,,,,1811,,,,,,,,"300,001 - 400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,272000,50000,367500,,,,,,1,000,2,Ontario,201812,2016,,,,4910,,,,,,,,"200,001 - 300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,340000,117181,790950,,,,,,1,000,2,Ontario,201812,2016,,,,6140,,,,,,,,"400,001 - 500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,0,20271,773390,,,,,,1,000,2,Ontario,201812,2017,,,,8916,,,,,,,,"200,001 - 300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,3,364729,245304,727260,,,,,,1,000,2,Ontario,201812,2017,,,,1774,,,,,,,,"300,001 - 400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,1902383,92687,582943,,,,,,1,000,2,Ontario,201812,2015,,,,8076,,,,,,,,"2,000,001 - 3,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,2,1999969,6842,209505,,,,,,1,000,2,Ontario,201812,2016,,,,2875,,,,,,,,"400,001 - 500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0.3,8000000,60000,319000,,,,,,1,000,2,Ontario,201812,2017,,,,3795,,,,,,,,"1,000,001 - 2,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,758896,0,482968,,,,,,1,000,2,Ontario,201812,2014,,,,8940,,,,,,,,"400,001 - 500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,1475000,4280,5965129,,,,,,1,000,2,Ontario,201812,2018,,,,5257,,,,,,,,"400,001 - 500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,3,1741924,238553,575000,,,,,,1,000,2,Ontario,201812,2017,,,,8916,,,,,,,,"200,001 - 300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,450000,0,414998,,,,,,1,000,2,Ontario,201812,2016,,,,1752,,,,,,,,"300,001 - 400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0.8,4510276,306289,202320,,,,,,1,000,2,Ontario,201812,2016,,,,7931,,,,,,,,"200,001 - 300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,204731,1062503,260000,,,,,,1,000,2,Ontario,201812,2015,,,,4922,,,,,,,,"1,000,001 - 2,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,225000,0,307142,,,,,,1,000,2,Ontario,201812,2016,,,,8916,,,,,,,,"600,001 - 700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0.2,235000,0,912226,,,,,,1,000,2,Ontario,201812,2018,,,,3066,,,,,,,,"900,001 - 1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,496639,0,6991759,,,,,,1,000,2,Ontario,201812,2016,,,,6670,,,,,,,,"3,000,001 - 4,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,828842,45106,271585,,,,,,1,000,2,Ontario,201812,2016,,,,2081,,,,,,,,"600,001 - 700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,2634439,10768,0,,,,,,1,000,2,Ontario,201812,2016,,,,7929,,,,,,,,"300,001 - 400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,1363593,0,340102,,,,,,1,000,2,Ontario,201812,2014,,,,6542,,,,,,,,"300,001 - 400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,2,350267,49202,276165,,,,,,1,000,2,Ontario,201812,2016,,,,7408,,,,,,,,"200,001 - 300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,2,462119,79380,5499617,,,,,,1,000,2,Ontario,201812,2015,,,,3991,,,,,,,,"200,001 - 300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,0,250001,0,,,,,,1,000,2,Ontario,201812,2016,,,,1813,,,,,,,,"200,001 - 300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,498632,147344,445325,,,,,,1,000,2,Ontario,201812,2016,,,,1811,,,,,,,,"200,001 - 300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,318158,0,386510,,,,,,1,000,2,Ontario,201812,2014,,,,8074,,,,,,,,"400,001 - 500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,3122284,85036,650000,,,,,,1,000,2,Ontario,201812,2015,,,,6610,,,,,,,,"5,000,001 - 10,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,2.35,0,1112,2750000,,,,,,1,000,2,Ontario,201812,2018,,,,8111,,,,,,,,"600,001 - 700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,2,2499999,10876,1133213,,,,,,1,000,2,Ontario,201812,2017,,,,1775,,,,,,,,"600,001 - 700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,480439,50000,329766,,,,,,1,000,2,Ontario,201812,2014,,,,6411,,,,,,,,"200,001 - 300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,809047,1918426,0,,,,,,1,000,2,Ontario,201812,2018,,,,1716,,,,,,,,"1,000,001 - 2,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1.25,501444,0,316539,,,,,,1,000,2,Ontario,201812,2014,,,,1511,,,,,,,,"5,000,001 - 10,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,212073,6114,7125631,,,,,,1,000,2,Ontario,201812,2014,,,,2872,,,,,,,,"500,001 - 600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,1074064,171548,425001,,,,,,1,000,2,Ontario,201812,2014,,,,8061,,,,,,,,"1,000,001 - 2,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,650000,121571,4153844,,,,,,1,000,2,Ontario,201812,2018,,,,7042,,,,,,,,"200,001 - 300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,0,478806,263561,,,,,,1,000,2,Ontario,201812,2016,,,,1621,,,,,,,,"700,001 - 800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,350700,10152,1009621,,,,,,1,000,2,Ontario,201812,2017,,,,5060,,,,,,,,"800,001 - 900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,214774,27964,529477,,,,,,1,000,2,Ontario,201812,2014,,,,5061,,,,,,,,"400,001 - 500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,340121,12687,1318480,,,,,,1,000,2,Ontario,201812,2015,,,,7393,,,,,,,,"200,001 - 300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,685163,0,3316297,,,,,,1,000,2,Ontario,201812,2017,,,,6670,,,,,,,,"1,000,001 - 2,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,323475,75559,1325137,,,,,,1,000,2,Ontario,201812,2014,,,,1762,,,,,,,,"700,001 - 800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,1374087,13901,408508,,,,,,1,000,2,Ontario,201812,2016,,,,6642,,,,,,,,"1,000,001 - 2,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,2775423,0,1026563,,,,,,1,000,2,Ontario,201812,2018,,,,7322,,,,,,,,"1,000,001 - 2,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,1033614,0,373544,,,,,,1,000,2,Ontario,201812,2014,,,,2833,,,,,,,,"300,001 - 400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,2,250000,55428,740298,,,,,,1,000,2,Ontario,201812,2016,,,,8641,,,,,,,,"900,001 - 1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,0,0,591654,,,,,,1,000,2,Ontario,201812,2015,,,,7402,,,,,,,,"500,001 - 600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,415645,585055,0,,,,,,1,000,2,Ontario,201812,2015,,,,7396,,,,,,,,"500,001 - 600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,250000,0,1267500,,,,,,1,000,2,Ontario,201812,2014,,,,5713,,,,,,,,"200,001 - 300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,2,1150342,43248,254000,,,,,,1,000,2,Ontario,201812,2014,,,,3573,,,,,,,,"200,001 - 300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,650000,53762,27500,,,,,,1,000,2,Ontario,201812,2015,,,,8016,,,,,,,,"300,001 - 400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,480047,246416,0,,,,,,1,000,2,Ontario,201812,2014,,,,7021,,,,,,,,"1,000,001 - 2,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,813081,0,87594,,,,,,1,000,2,Ontario,201812,2018,,,,8022,,,,,,,,"2,000,001 - 3,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0.58,1268915,103257,520457,,,,,,1,000,2,Ontario,201812,2014,,,,5523,,,,,,,,"200,001 - 300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
