0,0,0,-7372.2253,0,1,0,0,0,1048,0,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,N,,,,,,,,,,,,,,,,,,,1 - Alberta,,AB,,,TPL,CM,Specified Perils ($250 Deductible) / Risques Specifies (Franchise de 250$),"$1000,000 / 1000 000$",,09,0,2,201402,201202,,,,,,,,,,,,
0.25,0,0,0,0,0,0,0,0,0,-250,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,Y,0,Y,,,,,,,,,,,,,,,,,,,1 - Alberta,,AB,,,AB,CM,Specified Perils ($500 Deductible) / Risques Specifies (Franchise de 500$),,,22,,,201402,201201,,,,,,,,,,,,
0,0,1258,3862.6582,0,0,0,0,0,7561,87198,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,Y,,,,,,,,,,,,,,,,,,,1 - Alberta,,AB,,,TPL,TPL,,,,,0,,200602,201302,,,,,,,,,,,,
0,0,0,544797.292,0,3,0,0,633,0,16800,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,1 - Alberta,,AB,,,UM,TPL,,,,02,0,,,200902,,,,,,,,,,,,
0,0,0,0,0,1,1698,0,615,0,0,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,1,,,,,,,,,,,,,,,,,,,,1 - Alberta,,AB,,,CM,CL,Comprehensive ($500 Deductible) / Accidents sans Collision ni versement (Franchise de 500$),All Other Limits / Tous les autres montants,,,0,,201801,199901,,,,,,,,,,,,
0,0,0,0,0,1,0,0,0,0,3612,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,1 - Alberta,,AB,,,SP,AB,,,,09,,,,200502,,,,,,,,,,,,
0,0,6,0,0,0,1,0,36245,17993,3192838,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,1 - Alberta,,AB,,,TPL,TPL,Specified Perils ($500 Deductible) / Risques Specifies (Franchise de 500$),,,20,0,1,201802,201601,,,,,,,,,,,,
0,0,0,6096.3941,0,0,4,0,0,378,0,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,Y,,,,,,,,,,,,,,,,,,,1 - Alberta,,AB,,,TPL,CM,All Perils ($1000 Deductible) / Tous Risques (Franchise de 1000$),,,,0,2,201201,199902,,,,,,,,,,,,
0,0,0,109331.378,0,0,-1,0,-13296,0,0,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,1 - Alberta,,AB,,,TPL,CM,,,,32,0,2,201001,200602,,,,,,,,,,,,
0,-0.5634,0,0,0,0,0,0,8261925,5494,75198,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,Y,,,,,,,,,,,,,,,,,,,1 - Alberta,,AB,,,TPL,AP,All Perils ($1000+ Deductible) / Tous Risques (Franchise de 1000$+),,,,0,2,201602,200302,,,,,,,,,,,,
0,0,0,2509183.7554,0,2,9,0,-1850,839,0,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,1 - Alberta,,AB,,,AB,TPL,,,,20,0,,,200401,,,,,,,,,,,,
0,1938.1622,0,0,0,0,0,0,0,3096,0,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,Y,0,,,,,,,,,,,,,,,,,,,,1 - Alberta,,AB,,,AP,CL,Collision (Other deductibles) / Collision (Autre franchise),"$1000,000 / 1000 000$",,24,0,,201401,200901,,,,,,,,,,,,
0,0,0,1.7644,0,0,0,0,33983,0,162700,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,N,,,,,,,,,,,,,,,,,,,1 - Alberta,,AB,,,TPL,TPL,,,,,,,201802,200301,,,,,,,,,,,,
0,0,0,0,0,0,5,0,0,0,149896,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,Y,0,N,,,,,,,,,,,,,,,,,,,1 - Alberta,,AB,,,CM,TPL,Comprehensive ($250 Deductible) / Accidents sans Collision ni versement (Franchise de 250$),,,31,,1,201701,200601,,,,,,,,,,,,
0,0,0,0,10,0,0,0,315028,0,-1200,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,N,,,,,,,,,,,,,,,,,,,1 - Alberta,,AB,,,CL,TPL,Collision ($1000+ Deductible) / Collision (Franchise de 1000$+),,,09,0,,201201,199901,,,,,,,,,,,,
0,0,133,0,1055,2,0,0,193592,0,0,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,N,,,,,,,,,,,,,,,,,,,1 - Alberta,,AB,,,AP,CM,Collision (Other deductibles) / Collision (Autre franchise),,,,0,2,199901,201402,,,,,,,,,,,,
0,0,140,0,0,0,0,0,0,1836,74588,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,1 - Alberta,,AB,,,CM,AB,,"$1000,000 / 1000 000$",,,0,,,200601,,,,,,,,,,,,
0,0,0,414.1177,1,0,3,0,0,0,439939,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,Y,,,,,,,,,,,,,,,,,,,1 - Alberta,,AB,,,UM,UM,Collision ($500 Deductible) / Collision (Franchise de 500$),,,02,,2,200502,200102,,,,,,,,,,,,
0,0,0,0,0,1,34,0,0,2,4381,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,N,,,,,,,,,,,,,,,,,,,1 - Alberta,,AB,,,UM,CM,Specified Perils ($100 Deductible) / Risques Specifies (Franchise de 100$),"$1000,000 / 1000 000$",,,0,2,,200501,,,,,,,,,,,,
3863,0,0,0,0,16,0,0,0,466,48703,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,Y,,,,,,,,,,,,,,,,,,,1 - Alberta,,AB,,,CM,CL,All Perils ($250 Deductible) / Tous Risques (Franchise de 250$),"$2000,000 / 2000 000$",,,0,1,201001,201601,,,,,,,,,,,,
0,13.3281,0,0,0,1,5,0,0,166,0,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,1 - Alberta,,AB,,,TPL,TPL,Comprehensive ($250 Deductible) / Accidents sans Collision ni versement (Franchise de 250$),"$2000,000 / 2000 000$",,,,1,200301,201702,,,,,,,,,,,,
0,41.063,0,-6.6923,0,14,1,0,145,0,203,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,N,,,,,,,,,,,,,,,,,,,1 - Alberta,,AB,,,AP,TPL,,,,31,0,,201502,201002,,,,,,,,,,,,
472.8333,0,473,0,0,42,0,0,-890727,0,0,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,1 - Alberta,,AB,,,CM,CM,Collision ($500 Deductible) / Collision (Franchise de 500$),,,01,,1,200402,200501,,,,,,,,,,,,
0,0,0,0,0,0,1,0,0,0,-2816134,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,Y,0,,,,,,,,,,,,,,,,,,,,1 - Alberta,,AB,,,AP,CM,All Perils ($500 Deductible) / Tous Risques (Franchise de 500$),,,09,,,201202,200701,,,,,,,,,,,,
0,0,0,0,39,0,0,0,2500,0,0,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,1 - Alberta,,AB,,,AB,UM,Comprehensive ($100 Deductible) / Accidents sans Collision ni versement (Franchise de 100$),"$1000,000 / 1000 000$",,25,,,201501,201201,,,,,,,,,,,,
19369.25,0,0,0,0,0,4,0,10000,3791,99533,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,1 - Alberta,,AB,,,AP,TPL,,All Other Limits / Tous les autres montants,,25,0,,201502,200101,,,,,,,,,,,,
0,0,0,1.7452,2,0,0,0,0,10825,0,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,1,,,,,,,,,,,,,,,,,,,,1 - Alberta,,AB,,,TPL,CM,All Perils ($0 Deductible) / Tous Risques (Franchise de 0$),,,,0,1,200001,200801,,,,,,,,,,,,
0,0,4,0,0,0,0,0,4433,65932,7,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,1 - Alberta,,AB,,,UM,UM,Specified Perils ($1000+ Deductible) / Risques Specifies (Franchise de 1000$+),,,02,0,,201002,201401,,,,,,,,,,,,
0,0,0,871.8782,3,0,0,0,6279,0,0,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,Y,0,Y,,,,,,,,,,,,,,,,,,,1 - Alberta,,AB,,,TPL,UM,Comprehensive ($1000+ Deductible) / Accidents sans Collision ni versement (Franchise de 1000$+),,,,0,1,200701,200502,,,,,,,,,,,,
0,-0.4735,0,0,0,0,1,0,-33570,9653,1405,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,Y,,,,,,,,,,,,,,,,,,,1 - Alberta,,AB,,,CM,AB,All Perils (Other Deductibles) / Tous Risques (Autre franchise),"$2000,000 / 2000 000$",,,0,2,201302,201202,,,,,,,,,,,,
0,0.0164,0,495.1628,0,840,1,0,0,0,0,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,Y,,,,,,,,,,,,,,,,,,,1 - Alberta,,AB,,,UM,UM,Specified Perils ($1000+ Deductible) / Risques Specifies (Franchise de 1000$+),,,,0,2,,200201,,,,,,,,,,,,
0,0,0,2074.0289,0,3,0,0,24400,13191,5601,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,2,,,,,,,,,,,,,,,,,,,,1 - Alberta,,AB,,,CL,SP,,,,20,0,,200102,201001,,,,,,,,,,,,
0,0,4560451,59541.6585,0,0,0,0,0,580,0,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,1,N,,,,,,,,,,,,,,,,,,,1 - Alberta,,AB,,,TPL,TPL,,,,27,,1,200702,201302,,,,,,,,,,,,
0,1.8283,96623143,0,0,0,2,0,42249,0,0,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,1 - Alberta,,AB,,,TPL,TPL,,"$1000,000 / 1000 000$",,29,0,2,201502,201001,,,,,,,,,,,,
0,0,0,0,0,0,1,0,0,8445,287759,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,N,,,,,,,,,,,,,,,,,,,1 - Alberta,,AB,,,TPL,AP,Collision (Other deductibles) / Collision (Autre franchise),"$2000,000 / 2000 000$",,,0,2,201502,200102,,,,,,,,,,,,
0,0,160,0,0,0,0,0,24190,0,350,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,Y,0,Y,,,,,,,,,,,,,,,,,,,1 - Alberta,,AB,,,AB,TPL,All Perils ($500 Deductible) / Tous Risques (Franchise de 500$),"$500,000 / 500 000$",,22,0,1,200602,200702,,,,,,,,,,,,
0,0,0,157.9196,0,28,0,0,0,0,12600,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,Y,,,,,,,,,,,,,,,,,,,1 - Alberta,,AB,,,TPL,AP,,"$2,000,001 - $5,000,000",,,0,1,201002,201302,,,,,,,,,,,,
0,9.4529,0,0,7,0,0,0,0,169,8810,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,Y,0,N,,,,,,,,,,,,,,,,,,,1 - Alberta,,AB,,,CM,CM,Comprehensive ($0 Deductible) / Accidents sans Collision ni versement (Franchise de 0$),"$1000,000 / 1000 000$",,,0,,200702,200301,,,,,,,,,,,,
0,0,-2025,0,0,0,71,0,31440,0,0,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,Y,0,N,,,,,,,,,,,,,,,,,,,1 - Alberta,,AB,,,UM,UM,Comprehensive ($100 Deductible) / Accidents sans Collision ni versement (Franchise de 100$),"$2,000,001 - $5,000,000",,02,,1,200902,201702,,,,,,,,,,,,
0,0,0,0,2,4,2,0,0,3263,0,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,1,N,,,,,,,,,,,,,,,,,,,1 - Alberta,,AB,,,CM,CM,Comprehensive ($250 Deductible) / Accidents sans Collision ni versement (Franchise de 250$),,,27,,1,200101,201602,,,,,,,,,,,,
0,0,0,0,6,0,0,0,84189,0,116754,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,1 - Alberta,,AB,,,AB,TPL,,,,34,,2,201502,200802,,,,,,,,,,,,
0,0.9153,0,0,26,1,0,0,0,0,0,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,Y,0,,,,,,,,,,,,,,,,,,,,1 - Alberta,,AB,,,CL,CL,,,,,0,2,201401,201201,,,,,,,,,,,,
0,0,0,98.1245,0,20,152,0,0,129923,11089,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,1,,,,,,,,,,,,,,,,,,,,1 - Alberta,,AB,,,TPL,TPL,,"$1000,000 / 1000 000$",,27,0,,201002,201401,,,,,,,,,,,,
0,0,0,2.9589,1,0,0,0,71659,0,438430,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,1 - Alberta,,AB,,,UM,TPL,,"$500,000 / 500 000$",,09,0,2,201601,200902,,,,,,,,,,,,
0,0,0,0,0,29,0,0,4786,0,0,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,Y,,,,,,,,,,,,,,,,,,,1 - Alberta,,AB,,,UM,CM,Specified Perils ($250 Deductible) / Risques Specifies (Franchise de 250$),"$1000,000 / 1000 000$",,,,2,201601,200402,,,,,,,,,,,,
1.4167,0,0,0,2,177,23,0,5000,0,0,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,N,,,,,,,,,,,,,,,,,,,1 - Alberta,,AB,,,UM,TPL,Comprehensive (Other deductibles) / Accidents sans Collision ni versement (Autre franchise),"$1000,000 / 1000 000$",,20,,,201802,200901,,,,,,,,,,,,
0,0,0,0,1,2,0,0,0,1419,3012284,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,1 - Alberta,,AB,,,TPL,CL,,,,,,,,200201,,,,,,,,,,,,
0,0,0,282.8391,0,2,0,0,86,0,0,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,1 - Alberta,,AB,,,CM,TPL,Comprehensive ($100 Deductible) / Accidents sans Collision ni versement (Franchise de 100$),"$1000,000 / 1000 000$",,23,,1,201002,199902,,,,,,,,,,,,
0,0,6599033,0,1,0,8,0,0,0,0,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,Y,0,,,,,,,,,,,,,,,,,,,,1 - Alberta,,AB,,,AP,AP,Collision ($1000+ Deductible) / Collision (Franchise de 1000$+),,,35,,,200801,200902,,,,,,,,,,,,
0,0,199,0,0,48,0,0,0,0,-2137,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,1 - Alberta,,AB,,,TPL,AP,Specified Perils ($300 Deductible) / Risques Specifies (Franchise de 300$),All Other Limits / Tous les autres montants,,,0,1,201602,200002,,,,,,,,,,,,
0,0,0,0,17795,36,0,0,-16,0,3200,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,Y,,,,,,,,,,,,,,,,,,,1 - Alberta,,AB,,,CL,CM,,,,09,,2,200002,201202,,,,,,,,,,,,
0,-4.0178,-8,0,0,0,0,0,15100,412,20032,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,1 - Alberta,,AB,,,AP,CL,,"$2000,000 / 2000 000$",,09,0,1,201302,200801,,,,,,,,,,,,
0,0,0,0,45.6934,4,1,0,-160,12322,4195,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,Y,0,N,,,,,,,,,,,,,,,,,,,1 - Alberta,,AB,,,CM,SP,All Perils ($1000 Deductible) / Tous Risques (Franchise de 1000$),,,27,0,,200302,200902,,,,,,,,,,,,
-3.75,0,0,0,5,5,0,0,3905,0,278281,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,1 - Alberta,,AB,,,TPL,CM,,"$200,000 / 200 000$",,,0,,201201,200402,,,,,,,,,,,,
0,1.4108,498413,0,1,0,0,0,-531,0,4279,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,1 - Alberta,,AB,,,UM,AB,Comprehensive (Other deductibles) / Accidents sans Collision ni versement (Autre franchise),"$2000,000 / 2000 000$",,,0,,200302,200001,,,,,,,,,,,,
-6,0,0,0,3,1,0,0,8840,180,9276,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,Y,,,,,,,,,,,,,,,,,,,1 - Alberta,,AB,,,CM,UM,Comprehensive ($0 Deductible) / Accidents sans Collision ni versement (Franchise de 0$),"$200,000 / 200 000$",,27,,,201702,200402,,,,,,,,,,,,
-0.1667,0,0,210614.261,0,0,0,0,2,0,23600,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,N,,,,,,,,,,,,,,,,,,,1 - Alberta,,AB,,,CL,CM,,"$1000,000 / 1000 000$",,,0,,,201501,,,,,,,,,,,,
3,0,0,0,6790,0,3,0,1452,99312,0,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,1,,,,,,,,,,,,,,,,,,,,1 - Alberta,,AB,,,CM,CM,,,,27,,1,201202,200301,,,,,,,,,,,,
0,0,0,803.6164,0,0,0,0,900,7,65000,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,N,,,,,,,,,,,,,,,,,,,1 - Alberta,,AB,,,SP,UM,,,,20,0,,201401,201102,,,,,,,,,,,,
0,0,0,6.4219,0,0,9,0,0,90998,1000,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,Y,1,,,,,,,,,,,,,,,,,,,,1 - Alberta,,AB,,,TPL,SP,Collision (Other deductibles) / Collision (Autre franchise),,,27,0,,201202,201402,,,,,,,,,,,,
0,0,65,0,0,0,0,0,92,0,32000,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,1 - Alberta,,AB,,,TPL,CM,Specified Perils ($250 Deductible) / Risques Specifies (Franchise de 250$),,,,,,,200802,,,,,,,,,,,,
0,0,0,40.0606,0,0,0,0,-601774,16703,60960,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,1 - Alberta,,AB,,,TPL,TPL,,,,09,,,201001,201001,,,,,,,,,,,,
0,0,-590,79.3008,0,0,1,0,0,0,188030,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,Y,0,Y,,,,,,,,,,,,,,,,,,,1 - Alberta,,AB,,,TPL,CL,,"$1000,000 / 1000 000$",,,,1,201002,200502,,,,,,,,,,,,
0,0,0,0,8,0,0,0,60175,0,0,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,N,,,,,,,,,,,,,,,,,,,1 - Alberta,,AB,,,UM,AB,Comprehensive ($250 Deductible) / Accidents sans Collision ni versement (Franchise de 250$),,,,0,1,,201001,,,,,,,,,,,,
0,8.9655,0,0,0,0,14,0,374321,0,84,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,1 - Alberta,,AB,,,TPL,TPL,Comprehensive ($100 Deductible) / Accidents sans Collision ni versement (Franchise de 100$),,,02,0,,201201,200702,,,,,,,,,,,,
0,0,0,-12506.0088,0,0,2,0,-200,0,542,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,Y,,,,,,,,,,,,,,,,,,,1 - Alberta,,AB,,,AP,AP,Collision ($100 Deductible) / Collision (Franchise de 100$),"$1000,000 / 1000 000$",,29,,2,200201,200701,,,,,,,,,,,,
0,0,0,0,0,0,0,0,7816,24326,6643,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,Y,,,,,,,,,,,,,,,,,,,1 - Alberta,,AB,,,UM,TPL,Comprehensive ($1000 Deductible) / Accidents sans Collision ni versement (Franchise de 1000$),,,,0,1,201101,200402,,,,,,,,,,,,
0,5.0156,0,0,2,301,2,0,0,6827,50,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,N,,,,,,,,,,,,,,,,,,,1 - Alberta,,AB,,,AP,CM,Comprehensive ($500 Deductible) / Accidents sans Collision ni versement (Franchise de 500$),,,,0,,201201,200601,,,,,,,,,,,,
0,0,0,0,1,0,0,0,8712,4510,-1,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,N,,,,,,,,,,,,,,,,,,,1 - Alberta,,AB,,,TPL,AP,,All Other Limits / Tous les autres montants,,02,0,,201501,201602,,,,,,,,,,,,
