0,0,0,0,-1,0,10,0,14289,32,5225,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,CL,TPL,,"$1000,000 / 1000 000$",,35,0,1,200802,200201,,,,,,,,,,,,
281822.8333,0,0,0,0,0,0,0,10263,0,0,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,1,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,AP,TPL,,,,02,0,2,201501,201301,,,,,,,,,,,,
20616.9167,0,-20,0,0,0,0,0,-15319,0,172563,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,TPL,CL,Comprehensive (Other deductibles) / Accidents sans Collision ni versement (Autre franchise),"$200,000 / 200 000$",,09,,1,201001,200302,,,,,,,,,,,,
0,362.2646,4332253,0,1,13,0,0,1219382,100,5530,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,CM,CM,All Perils ($100 Deductible) / Tous Risques (Franchise de 100$),,,06,0,1,201302,200301,,,,,,,,,,,,
0,0,0,0,0,6,0,0,0,1061,200,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,1,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,SP,CM,All Perils (Other Deductibles) / Tous Risques (Autre franchise),,,,0,,,201501,,,,,,,,,,,,
0,0,0,0,83,4,1,0,89,9162,5000,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,TPL,DC,Comprehensive ($500 Deductible) / Accidents sans Collision ni versement (Franchise de 500$),,,,0,,201201,200402,,,,,,,,,,,,
0,0,265,0,3,0,43,0,25759,0,0,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,TPL,AP,Collision ($1000 Deductible) / Collision (Franchise de 1000$),,,,,1,201702,200201,,,,,,,,,,,,
0,0,-384,15656727.4413,63,0,0,0,1308,0,20406,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,TPL,AP,All Perils ($1000 Deductible) / Tous Risques (Franchise de 1000$),,,,,,201601,200102,,,,,,,,,,,,
0,1.6829,0,2196.0036,0,0,30,0,30989,0,112086,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,CL,CL,,,,,,2,201501,200501,,,,,,,,,,,,
0,0,0,0,8,0,0,0,1000,18180,0,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,TPL,CL,Specified Perils ($100 Deductible) / Risques Specifies (Franchise de 100$),,,12,,2,200601,200002,,,,,,,,,,,,
2.0833,-3.2238,-538,0,0,0,0,0,0,29,0,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,SP,CM,All Perils ($100 Deductible) / Tous Risques (Franchise de 100$),,,,,2,200801,201302,,,,,,,,,,,,
207.5,0,25,0,109,1,0,0,0,0,3669,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,1,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,TPL,CL,,,,17,,,199902,200201,,,,,,,,,,,,
0.4167,1.3671,0,608.2394,15,0,0,0,0,0,1766657,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,1,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,TPL,CL,Comprehensive ($100 Deductible) / Accidents sans Collision ni versement (Franchise de 100$),,,,,,201602,201301,,,,,,,,,,,,
0,0,278,-840.4814,0,0,0,0,-200,113,0,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,CL,CM,,,,,,,201402,200901,,,,,,,,,,,,
0,0,0,0,0,0,0,0,70000,7709,7093,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,CM,TPL,,,,20,,1,201001,200301,,,,,,,,,,,,
0,0,0,0,1,0,0,0,99,10594,0,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,1,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,TPL,UM,,,,09,,1,200801,201802,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,220,0,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,1,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,AP,AP,,,,,,1,200601,200801,,,,,,,,,,,,
0,0,0,0,0,0,0,0,430,0,11000,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,AP,TPL,,"$500,000 / 500 000$",,,,,201501,201202,,,,,,,,,,,,
0,0,0,722.6318,0,1,6,0,0,344,5200,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,Y,0,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,TPL,AB,All Perils ($1000 Deductible) / Tous Risques (Franchise de 1000$),"$200,000 / 200 000$",,25,0,,201501,201602,,,,,,,,,,,,
0,0,0,0,0,-22,0,0,2538923,0,0,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,AP,TPL,All Perils ($1000 Deductible) / Tous Risques (Franchise de 1000$),"$1000,000 / 1000 000$",,02,0,2,201601,200402,,,,,,,,,,,,
0,0,0,0,1595,1,2,0,0,0,1349678,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,CM,TPL,Collision ($250 Deductible) / Collision (Franchise de 250$),,,,,,200602,200501,,,,,,,,,,,,
0,0,2690823,0,0,0,1,0,2472235,0,0,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,TPL,CM,,,,09,0,2,201401,200401,,,,,,,,,,,,
0,-2.0722,0,0,0,0,0,0,39822,0,0,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,AB,CL,,,,,0,2,200102,201102,,,,,,,,,,,,
0,0,0,-18.4207,1,0,0,0,862983,0,23000,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,CL,CM,,,,,,,201601,201101,,,,,,,,,,,,
0,64.8323,0,0,1,0,0,0,148197,0,0,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,CM,PD,,,,,0,2,200602,200701,,,,,,,,,,,,
0,0,0,0,3,0,0,0,-19850,0,0,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,Y,0,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,CM,AP,,,,39,0,2,,200502,,,,,,,,,,,,
0,0,0,0,0,0,0,0,612954,0,45832,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,1,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,CL,CL,,"$500,000 / 500 000$",,,0,,201202,200401,,,,,,,,,,,,
0,0,-3653,0,10,1,0,0,0,0,46156,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,Y,0,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,TPL,AB,Collision ($500 Deductible) / Collision (Franchise de 500$),,,,0,1,201501,201302,,,,,,,,,,,,
0,-0.2486,359,0,0,719,0,0,0,0,14880,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,CL,CL,All Perils ($1000 Deductible) / Tous Risques (Franchise de 1000$),"$2000,000 / 2000 000$",,,0,2,,200902,,,,,,,,,,,,
47659.25,0,0,-769.2213,3,0,1,0,0,0,11624,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,UM,CM,All Perils ($1000+ Deductible) / Tous Risques (Franchise de 1000$+),,,,,1,201002,200902,,,,,,,,,,,,
0,0,0,1225459.0754,0,0,1478,0,0,0,0,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,AP,UA,,,,,,,201702,201502,,,,,,,,,,,,
0,0.1808,1977,0,1,1,29,0,10944,0,0,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,UM,UM,,"$500,000 / 500 000$",,,,1,201002,201501,,,,,,,,,,,,
0,0,0,2503077.7287,13,5,0,0,0,0,37023,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,TPL,CL,,,,02,0,,200201,200802,,,,,,,,,,,,
0,105.1867,209811,0,0,11,0,0,985000,7473,0,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,AP,AP,All Perils ($250 Deductible) / Tous Risques (Franchise de 250$),"$1000,000 / 1000 000$",,,,,200501,201502,,,,,,,,,,,,
0,0,0,0,0,0,2,0,6341774,0,0,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,Y,1,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,CL,AB,,"$500,000 / 500 000$",,,,1,200402,200001,,,,,,,,,,,,
0,0,0,0,0,0,0,0,8200,0,1682808,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,UA,CM,,,,,,,200602,201402,,,,,,,,,,,,
0,0,0,0,0,0,0,0,251355,0,46514,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,1,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,AP,AP,,,,09,,,201802,201301,,,,,,,,,,,,
0,0,0,0,0,6,0,0,0,0,0,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,TPL,SP,,,,,,1,201402,201601,,,,,,,,,,,,
286.6667,0,0,-8.2216,0,0,10,0,0,0,0,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,1,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,TPL,SP,,,,,0,1,201501,200601,,,,,,,,,,,,
-2.8333,0,0,-3.8478,0,0,0,0,78303,0,18790,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,AP,CL,Collision ($500 Deductible) / Collision (Franchise de 500$),,,27,0,,200802,201101,,,,,,,,,,,,
0,0,27049,0,6,0,0,0,-112924,3794,0,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,1,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,SP,PD,,,,,,1,201101,200901,,,,,,,,,,,,
0,0,0,0,0,3,1,0,0,0,346771,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,AP,UM,,,,,0,,200701,200301,,,,,,,,,,,,
0,0,9151,0,0,1,-1,0,13181,5066,80927,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,TPL,CL,Collision ($0 Deductible) / Collision (Franchise de 0$),,,,0,,200302,200201,,,,,,,,,,,,
0,0,0,0,18,1,0,0,0,0,1323796,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,CL,CM,All Perils ($1000+ Deductible) / Tous Risques (Franchise de 1000$+),,,,0,,200502,201002,,,,,,,,,,,,
0,0,0,0,0,0,1,0,28933,0,0,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,CL,BI,Comprehensive ($500 Deductible) / Accidents sans Collision ni versement (Franchise de 500$),,,,0,2,200401,200602,,,,,,,,,,,,
0,0,0,0,0,3,3,0,32927,0,0,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,TPL,TPL,,"$2000,000 / 2000 000$",,02,0,,201102,200901,,,,,,,,,,,,
0,250239.6081,0,131.4457,0,0,0,0,18500,0,667,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,CM,CM,,"$1000,000 / 1000 000$",,,0,,201501,200601,,,,,,,,,,,,
0,30.631,4344,7256.9781,0,0,4,0,6827,232,0,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,TPL,CL,Comprehensive ($100 Deductible) / Accidents sans Collision ni versement (Franchise de 100$),"$1000,000 / 1000 000$",,34,0,2,200502,201201,,,,,,,,,,,,
0,0,0,0,0,0,1,0,9316,0,0,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,TPL,CL,Specified Perils ($500 Deductible) / Risques Specifies (Franchise de 500$),,,09,,1,201701,200202,,,,,,,,,,,,
0,0,0,0,23,0,0,0,0,0,125871,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,1,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,TPL,CM,,"$200,000 / 200 000$",,,,,201101,201601,,,,,,,,,,,,
18.3333,0,3805,0,0,0,0,0,150004,0,0,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,TPL,UA,,,,20,,,,200702,,,,,,,,,,,,
0,7.8158,0,194.2765,0,0,0,0,0,23449,1776,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,1,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,CL,UA,Comprehensive ($500 Deductible) / Accidents sans Collision ni versement (Franchise de 500$),"$200,000 / 200 000$",,,0,2,201702,200601,,,,,,,,,,,,
0,0,-122,0,1,1,1,0,295468,0,427822,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,Y,0,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,CL,TPL,,"$1000,000 / 1000 000$",,20,0,,201502,201502,,,,,,,,,,,,
0,0,0,0,0,1,0,0,14628,0,31028,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,AB,CL,,,,,0,2,201201,199901,,,,,,,,,,,,
371.9167,0,294,0,0,0,14,0,0,0,1925,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,AP,AP,Comprehensive ($100 Deductible) / Accidents sans Collision ni versement (Franchise de 100$),,,20,,2,201302,200401,,,,,,,,,,,,
0.3333,0,0,0,0,0,0,0,0,0,0,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,AP,TPL,,,,,,,201402,200301,,,,,,,,,,,,
0,0,0,-4.0295,0,0,0,0,0,0,0,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,TPL,AP,,,,,,2,201302,201102,,,,,,,,,,,,
3.4167,0,0,0,0,0,0,0,39297,0,0,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,TPL,AB,,,,,0,2,201001,200702,,,,,,,,,,,,
0,7690.0126,3118293,40.904,0,0,0,0,0,0,390450,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,SP,AP,,,,,,1,201601,201201,,,,,,,,,,,,
0,0,0,5341.1647,0,0,1,0,10451328,61,998,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,SP,TPL,,,,,,1,201202,201801,,,,,,,,,,,,
0,0,11982,0,0,1,0,0,0,438,0,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,1,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,TPL,AP,Comprehensive ($100 Deductible) / Accidents sans Collision ni versement (Franchise de 100$),,,,0,,201602,201201,,,,,,,,,,,,
0,0,0,0,0,3,0,0,28194,0,48762,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,SP,CL,,,,,0,1,,201701,,,,,,,,,,,,
0,0,0,0,0,153,0,0,31950,0,9222,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,Y,0,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,TPL,CM,Comprehensive ($500 Deductible) / Accidents sans Collision ni versement (Franchise de 500$),"$1000,000 / 1000 000$",,20,,2,201301,201402,,,,,,,,,,,,
0,0,-4679,0,0,0,0,0,0,0,1059851,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,CM,CM,Collision ($500 Deductible) / Collision (Franchise de 500$),"$1000,000 / 1000 000$",,20,0,,200301,200402,,,,,,,,,,,,
0,0,0,0,9,1,0,0,29608,0,289467,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,AB,CM,Specified Perils ($250 Deductible) / Risques Specifies (Franchise de 250$),,,30,0,2,200602,201402,,,,,,,,,,,,
0,0,-2469,152108.7401,0,8,3,0,0,0,-67,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,TPL,AP,Direct Compensation ($0 Deductible) / Indemnisation directe (Franchise de 0$),"$200,000 / 200 000$",,,0,2,200901,200802,,,,,,,,,,,,
0,0,1,3277.6638,6,0,7,0,-416,40036,1,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,SP,TPL,,"$1000,000 / 1000 000$",,,0,2,201101,201402,,,,,,,,,,,,
0,0,0,0,0,0,0,0,12123,10649,0,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,1,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,CM,CL,,,,,,2,201102,200702,,,,,,,,,,,,
0,164.9066,25105,-2.5385,-4,1,0,0,0,0,75,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,TPL,CM,Comprehensive (Other deductibles) / Accidents sans Collision ni versement (Autre franchise),,,30,,2,200801,201502,,,,,,,,,,,,
0,467.8363,0,0,0,0,6,0,540,0,0,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,CL,AP,All Perils ($500 Deductible) / Tous Risques (Franchise de 500$),,,23,0,1,,201501,,,,,,,,,,,,
0,0,62329,0,0,0,0,0,0,0,1652,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,1,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,CM,SP,,,,02,0,,200901,200701,,,,,,,,,,,,
0,0,0,1285.9558,0,0,0,0,0,760,0,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,Y,0,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,CM,CM,Comprehensive ($300 Deductible) / Accidents sans Collision ni versement (Franchise de 300$),,,02,,,200601,200102,,,,,,,,,,,,
0,0,0,0,0,1,0,0,0,0,-8314,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,1,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,CL,CM,,,,,0,,200702,200201,,,,,,,,,,,,
0,0,0,0,0,1,1,0,239771,61702,1051119,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,UM,AP,,"$1000,000 / 1000 000$",,05,0,,201801,201402,,,,,,,,,,,,
0,0,0,4298.663,0,12,0,0,7625791,184,81702,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,1,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,CM,AB,,,,01,0,,201501,200501,,,,,,,,,,,,
0,0,-49,6060.2053,1,2,0,0,10000,0,32414,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,TPL,TPL,,"$1000,000 / 1000 000$",,,,2,,200802,,,,,,,,,,,,
0,0,0,-766.287,0,2,0,0,219793,1000,540301,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,TPL,TPL,Comprehensive ($1000+ Deductible) / Accidents sans Collision ni versement (Franchise de 1000$+),"$1000,000 / 1000 000$",,02,,2,200601,200202,,,,,,,,,,,,
0,56.1247,0,0,1,1,0,0,0,0,0,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,0,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,UM,CM,,,,,,2,201702,201701,,,,,,,,,,,,
0,0,109,71.6066,0,0,0,0,3500,138,318735,0,1,201812,000,0,PPV,PPV-IR excluding Farmers,,,,,N,1,,,,,,,,,,,,,,,,,,,,4 - Atlantics,,NB,,,UM,TPL,Specified Perils ($100 Deductible) / Risques Specifies (Franchise de 100$),,,,0,2,201102,201602,,,,,,,,,,,,
